Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
186	21.058884	1.6489558	24.424255	17.996853	29.964285	21.11107	79.0	0.0	1000.0	139699.0	0.024901782531194294	2.1733258	0.40457854	3.5409698	0.6632611	3.160689	3.4704404	27.651976	-2.1897645	-7.450581e-09	-0.0039388225	3.7252903e-09	-0.009434298	0.1092457	-0.0581408	15.300041	-6.278508	1.0242456	0.01946354	6.0	1.4793139	0.008621519	5610000	5345.914442062378
187	21.395998	1.549786	25.27399	17.722311	30.321428	29.920197	116.0	0.0	1000.0	140621.0	0.024932801418439718	2.1196003	0.40432248	3.2612834	0.44824567	2.9470391	3.159091	27.170143	-1.7220368	-7.450581e-09	-0.004674209	-1.8626451e-08	-0.012079463	0.10177206	-0.046842314	16.604004	-7.289281	1.0437092	0.019092202	6.0	1.4736133	0.011184727	5640000	5374.411647796631
188	21.428226	1.3905361	24.303734	19.137175	34.07143	24.97274	110.0	0.0	1000.0	141667.0	0.02498536155202822	2.1544228	0.39292055	3.3528051	0.50555485	3.587661	3.6197317	27.067799	-1.4440138	-1.8626451e-09	-0.0031448195	0.0	-0.012571475	0.1138723	-0.05422631	18.032604	-8.655525	1.0628014	0.019605637	5.0	1.4694822	0.017162893	5670000	5402.728034734726
189	20.572174	2.5505817	25.916096	11.205126	29.071428	26.52617	100.0	0.0	1000.0	142569.0	0.025012105263157895	2.17971	0.42886633	3.3485992	0.61509556	3.3232274	3.2765021	32.857605	-2.3602064	2.6077032e-08	-0.0032340104	5.2154064e-08	-0.0055597452	0.13130511	-0.067383975	16.790895	-7.5985703	1.082407	0.018699646	2.0	1.4661219	0.0056356937	5700000	5430.863517999649
190	19.933756	2.1245925	25.151022	13.442628	33.0	21.846869	75.0	0.0	1000.0	143599.0	0.025060907504363003	2.0558515	0.43912107	3.5161471	0.20780654	3.3389986	3.695995	28.81141	-1.843728	-7.683411e-09	-0.0110268	-2.2351742e-08	-0.025185881	0.09281392	-0.039397985	16.983204	-6.5352073	1.1011066	0.020254612	13.0	1.4652588	0.016531378	5730000	5459.87207698822
191	20.195019	2.6844556	25.73869	10.648575	29.678572	33.43443	135.0	0.0	1000.0	144465.0	0.025080729166666666	2.0231924	0.4269915	3.299386	0.25495878	3.2978516	3.4814553	32.029522	-1.3435503	-1.4901161e-08	-0.0022733186	-3.9115548e-08	-0.004248813	0.11813784	-0.04906985	16.997189	-8.678293	1.1213613	0.018761992	2.0	1.4599965	0.004300322	5760000	5488.024517297745
192	20.849506	2.1870074	24.6813	15.74911	36.57143	28.415829	125.0	0.0	1000.0	145610.0	0.02514853195164076	2.09262	0.40927643	3.5908723	0.37400806	3.2466073	3.854558	33.68602	-2.5784128	-2.4214387e-08	-0.002370074	-3.1664968e-08	-0.0049262606	0.098553106	-0.04757474	25.421375	-12.38486	1.1401232	0.019942284	1.0	1.4587151	0.006446844	5790000	5516.151552438736
193	21.043966	2.1564324	25.977175	16.136457	27.428572	25.893227	111.0	0.0	1000.0	146450.0	0.02516323024054983	2.1245048	0.40796766	3.343578	0.4005909	4.234972	4.1601233	35.455925	-2.4864905	-2.4214387e-08	-0.0025994238	-4.4703484e-08	-0.0049057156	0.109878585	-0.047109623	17.793743	-9.312253	1.1600655	0.019094348	4.0	1.4579501	0.003997136	5820000	5544.454459190369
194	20.363285	3.8630676	26.009863	4.474102	28.678572	23.777319	97.0	0.0	1000.0	147321.0	0.025183076923076923	2.104824	0.4689728	3.7146366	0.3330422	2.84662	2.8974717	24.439981	-1.6431684	-1.8626451e-09	-0.009492436	1.8626451e-09	-0.020932518	0.13497722	-0.071100816	14.221858	-5.4656286	1.1791599	0.01981783	18.0	1.4550847	0.01290144	5850000	5573.788590431213
195	20.941956	1.3719424	23.312752	17.925795	31.607143	28.949883	102.0	0.0	1000.0	148268.0	0.0252156462585034	2.112778	0.42007416	3.5391293	0.09836874	2.9979436	3.2728066	27.787134	-2.4229825	-7.450581e-09	-0.004067612	-1.1175871e-08	-0.01089555	0.09627939	-0.0469597	17.952814	-7.5788994	1.1989777	0.018718362	4.0	1.4420311	0.015272469	5880000	5602.21541428566
196	21.492453	1.9757633	24.974417	16.2767	27.178572	21.902468	80.0	0.0	1000.0	149038.0	0.02521793570219966	2.1332412	0.37548125	3.4996195	0.44732866	3.3477745	3.3797479	27.273052	-2.0938509	1.0244548e-08	-0.008700187	1.6763806e-08	-0.019250583	0.10360293	-0.052879453	14.350282	-5.9318156	1.2176961	0.01875627	14.0	1.439359	0.01209955	5910000	5631.297062397003
197	21.044233	2.6503096	25.83269	13.94363	29.107143	24.175459	109.0	0.0	1000.0	149921.0	0.02523922558922559	2.1543324	0.423454	3.6069422	-0.06232278	2.9932313	3.0191708	23.895414	-2.6113608	2.7939677e-09	-0.00786433	5.5879354e-09	-0.018662756	0.12707746	-0.061536904	16.135414	-7.508952	1.2364523	0.01853013	14.0	1.4341111	0.014585931	5940000	5660.392668008804
198	21.61732	1.6495757	25.351591	18.826365	34.92857	27.47977	119.0	0.0	1000.0	150962.0	0.025286767169179228	2.1900966	0.40814224	3.7207818	0.15841033	3.0906973	3.2416968	32.910023	-1.4752649	-7.450581e-09	-0.009414638	-1.1175871e-08	-0.020722495	0.10399456	-0.052809365	18.290585	-7.993796	1.2549825	0.019541621	12.0	1.4303328	0.0141536575	5970000	5689.342763900757
199	20.386387	2.0207934	26.063423	17.481482	28.678572	24.561953	83.0	0.0	1000.0	151834.0	0.025305666666666667	2.1411827	0.4063273	3.895761	0.6189877	2.9342897	3.0703447	30.372856	-2.0184467	-8.381903e-09	-0.006454791	-2.0489097e-08	-0.012132256	0.1327081	-0.06614944	13.206104	-5.2163424	1.2745241	0.018504739	9.0	1.4267541	0.009513852	6000000	5718.072052001953
200	20.403215	2.7337632	26.59781	11.538541	25.785715	24.205013	111.0	0.0	1000.0	152634.0	0.025312437810945273	2.0887709	0.43713695	3.6642466	0.15671511	2.7681334	2.956537	23.635805	-1.8789678	-1.4901161e-08	-0.010445866	-1.4901161e-08	-0.023029245	0.13803458	-0.07446239	17.78795	-8.991366	1.2930288	0.01741004	12.0	1.4215655	0.015456623	6030000	5747.206968307495
201	20.748003	2.5567255	24.810368	10.98048	26.642857	24.01817	85.0	0.0	1000.0	153461.0	0.025323597359735973	2.093777	0.4927949	3.9350734	-0.021618724	3.0459242	3.3375006	29.421759	-3.2812378	-2.7939677e-08	-0.0032103881	-5.029142e-08	-0.0075274874	0.14533962	-0.071787566	14.185438	-6.994633	1.3104389	0.01532948	2.0	1.4143378	0.0077220164	6060000	5775.45863366127
202	20.180042	2.4533741	25.374928	15.606602	25.642857	26.045586	120.0	0.0	1000.0	154240.0	0.025326765188834154	2.127583	0.43133914	3.4625964	0.24729244	2.8016777	3.2019107	22.722216	-1.8386986	-1.4901161e-08	-0.00789053	-2.2351742e-08	-0.017351193	0.12567562	-0.06078153	13.162988	-6.520527	1.3257684	0.014888406	9.0	1.413275	0.012933268	6090000	5804.084048509598
203	20.929537	2.0099578	24.651915	17.155684	31.571428	24.59011	86.0	0.0	1000.0	155192.0	0.025358169934640525	2.121944	0.41819584	3.331011	0.31771562	2.4293969	2.9308834	27.561104	-2.9744666	3.4458935e-08	-0.0024905493	5.029142e-08	-0.005421542	0.10010622	-0.039993744	17.896858	-7.646267	1.3406568	0.014692426	2.0	1.4113481	0.007349759	6120000	5832.1770050525665
204	20.85889	2.5736046	25.037268	14.305699	25.678572	19.625154	66.0	0.0	1000.0	155983.0	0.025363089430894308	2.1167536	0.42182758	3.3869762	0.33525103	3.0736802	3.0196457	22.664833	-1.6470746	-7.450581e-09	-0.00161287	-1.1175871e-08	-0.0036016451	0.12437636	-0.055474825	12.077171	-5.504346	1.3553492	0.013412237	1.0	1.410788	0.006046965	6150000	5860.148433446884
205	20.875248	2.111929	25.38017	17.899523	30.392857	21.181763	70.0	0.0	1000.0	156994.0	0.025403559870550162	2.1245236	0.41437793	3.3002853	0.41055888	2.74175	2.864101	23.309368	-2.959525	-1.4901161e-08	-0.0015659072	-2.6077032e-08	-0.004694488	0.10282026	-0.04351603	18.522663	-7.949404	1.3687614	0.013750911	1.0	1.4103484	0.008679669	6180000	5888.142337560654
206	19.791874	3.0864947	24.202318	12.0571165	24.892857	29.069302	96.0	0.0	1000.0	157725.0	0.025398550724637682	2.0575209	0.50705564	3.4684556	0.18144938	2.765521	3.0831423	31.88409	-2.9189806	-1.8626451e-09	-0.0018713512	0.0	-0.004899253	0.11689617	-0.04913051	11.895171	-5.63876	1.3825123	0.012523532	2.0	1.4100046	0.008454361	6210000	5916.176495790482
207	19.556894	4.821736	23.516333	-0.08612972	21.357143	21.81941	79.0	0.0	1000.0	158458.0	0.025393910256410256	1.996507	0.59414583	3.435014	-0.14814097	2.6449914	3.3266428	25.674795	-2.3545408	1.1175871e-08	-0.0017849212	1.4901161e-08	-0.0027512775	0.11199581	-0.058300287	12.933954	-5.72493	1.3950359	0.010178685	1.0	1.4094989	0.0024474512	6240000	5944.116042613983
208	20.88075	1.8114562	23.695568	16.972923	27.071428	21.833672	90.0	0.0	1000.0	159296.0	0.025406060606060606	2.0966866	0.43355283	3.3827794	-0.12536038	2.5863183	2.9556274	26.430786	-1.5761378	-1.8626451e-09	-0.0025843843	-3.7252903e-09	-0.008750999	0.09257658	-0.040335998	18.70682	-8.096327	1.4052145	0.00986743	1.0	1.4091067	0.01233067	6270000	5972.084786891937
209	20.505695	1.8145025	23.954596	17.214077	29.571428	25.989597	101.0	0.0	1000.0	160195.0	0.02542777777777778	2.0845609	0.42599404	3.1714923	0.10192337	2.945111	2.9967759	25.102386	-1.4734812	-1.21071935e-08	-0.0026635323	-2.0489097e-08	-0.012100743	0.10420897	-0.05314346	14.262564	-7.266209	1.415082	0.0104340315	2.0	1.4085996	0.015712608	6300000	6000.149321556091
210	20.876451	2.0383348	24.502354	16.83603	20.0	18.986837	65.0	0.0	1000.0	160819.0	0.025405845181674564	2.0775273	0.40624636	3.1949399	0.337546	2.7987406	3.070242	28.328575	-2.5549147	1.8626451e-09	-0.008109095	-9.313226e-09	-0.017924417	0.09616512	-0.04176987	11.233811	-5.2616053	1.425516	0.00900054	13.0	1.4075949	0.014738548	6330000	6029.014143705368
211	20.195421	2.6297855	24.86758	13.312245	22.714285	21.699007	79.0	0.0	1000.0	161537.0	0.02539889937106918	2.0930433	0.42714444	3.334565	0.34698778	2.2915218	3.1513186	31.582382	-2.9836607	0.0	-0.005394657	-3.7252903e-09	-0.012415122	0.11520121	-0.057504	11.656077	-5.5353074	1.4345165	0.00714767	7.0	1.4014691	0.010865401	6360000	6057.551089525223
212	20.921125	2.2383144	25.681196	14.11457	27.964285	24.861736	83.0	0.0	1000.0	162338.0	0.025405007824726135	2.0907333	0.42001495	3.6529598	0.2167642	2.5768015	3.103077	27.12405	-2.156392	-1.4901161e-08	-0.0050068498	-3.7252903e-08	-0.013269059	0.12171623	-0.059040856	13.664023	-6.6454577	1.4416642	0.0073302984	6.0	1.3973904	0.012682738	6390000	6085.916439294815
213	20.097172	4.700827	24.474636	-1.6894376	19.75	21.875664	67.0	0.0	1000.0	162911.0	0.025375545171339563	2.075536	0.5342874	3.3310292	0.16276182	2.4271455	2.8254848	27.87739	-3.0185475	1.7695129e-08	-0.0054271566	2.6077032e-08	-0.012738509	0.109574474	-0.05204467	12.013813	-5.1885586	1.4489945	0.0051010847	7.0	1.3944402	0.012040263	6420000	6114.41442155838
214	20.247828	3.2031455	25.111292	10.288406	29.0	22.805075	69.0	0.0	1000.0	163755.0	0.025388372093023255	2.0654018	0.5222445	3.6384845	-0.25456274	2.4745615	2.845476	23.324787	-2.8151436	5.5879354e-09	-0.0031412947	3.7252903e-09	-0.008205414	0.12165466	-0.058927786	15.309175	-7.309987	1.4540956	0.005419016	2.0	1.3931484	0.011888336	6450000	6142.493106126785
215	20.589478	2.7151241	25.161413	13.1581545	24.142857	22.122572	85.0	0.0	1000.0	164550.0	0.02539351851851852	2.0903232	0.479211	3.3932474	-0.27595875	2.2883687	2.7755141	28.788347	-2.438355	1.8626451e-08	-0.0023187534	1.4901161e-08	-0.00578342	0.11114754	-0.051336884	19.042027	-9.450803	1.4595146	0.0045558214	1.0	1.3926473	0.007923842	6480000	6170.371631145477
216	21.251648	2.307684	27.03243	16.939854	30.428572	25.31153	118.0	0.0	1000.0	165478.0	0.02541904761904762	2.0837405	0.39427784	3.4192603	0.46207353	3.2575638	3.8396683	33.677135	-2.3508694	0.0	-0.0036265636	0.0	-0.0101045985	0.10698845	-0.044970594	20.78267	-10.898972	1.4640704	0.005821109	1.0	1.3922718	0.013295785	6510000	6198.266539096832
217	20.873384	2.0344992	24.22698	15.669489	30.285715	25.677753	112.0	0.0	1000.0	166408.0	0.025444648318042815	2.1209106	0.4302631	3.4473605	-0.030057542	3.0860984	3.5816555	27.19275	-3.4502048	0.0	-0.0011376711	7.450581e-09	-0.0039708912	0.10504377	-0.045937456	16.098892	-8.359173	1.4698915	0.006922841	1.0	1.3918209	0.009912848	6540000	6226.200780630112
218	21.306051	1.8699855	25.579275	17.939394	27.035715	22.270226	91.0	0.0	1000.0	167207.0	0.025450076103500762	2.1183915	0.40513974	3.638631	0.27190122	3.112618	3.4523232	25.287064	-3.8616476	-1.8626451e-08	-0.005489898	-2.6077032e-08	-0.010090318	0.093689054	-0.04162748	15.697473	-7.367368	1.4768144	0.0073190928	6.0	1.3913053	0.005443666	6570000	6254.552680969238
219	20.437134	1.9935703	25.650854	17.3407	20.607143	23.172243	77.0	0.0	1000.0	167843.0	0.025430757575757575	2.1111739	0.4291364	3.586164	0.25436682	2.848131	2.9802856	26.797285	-2.348612	-5.5879354e-09	-0.0046356944	-1.8626451e-08	-0.009376008	0.1273212	-0.05580683	12.295992	-6.014124	1.4841335	0.0051225424	4.0	1.3886657	0.00822493	6600000	6282.846689224243
220	20.888323	2.3345058	25.8891	15.44355	31.892857	24.001993	85.0	0.0	1000.0	168783.0	0.025457466063348415	2.0749483	0.4093141	3.2849495	0.20447086	2.4050894	3.0365198	26.20446	-2.4953148	-3.7252903e-09	-0.002050322	-7.450581e-09	-0.004574597	0.117393695	-0.060470916	15.625256	-7.1278706	1.489256	0.006591916	1.0	1.3864467	0.0071741315	6630000	6310.816762208939
221	20.61426	2.0791917	25.135704	16.72334	19.714285	16.385658	53.0	0.0	1000.0	169363.0	0.02542987987987988	2.0984964	0.4131272	3.4218564	0.2806653	2.684114	3.0414402	26.739841	-2.4212232	-9.313226e-09	-0.002328821	-1.1175871e-08	-0.0084564015	0.092936955	-0.03825491	10.824347	-6.0406475	1.495848	0.00429368	1.0	1.385484	0.016163154	6660000	6338.692848443985
222	20.341291	2.0383954	23.87872	15.673497	25.464285	18.274654	60.0	0.0	1000.0	170125.0	0.025429745889387144	2.10472	0.38599113	3.259289	0.47646266	2.0540361	2.6537125	26.989843	-3.4970963	5.5879354e-09	-0.00599093	1.4901161e-08	-0.014109312	0.09674153	-0.04742989	13.515521	-5.716383	1.5001416	0.004882574	11.0	1.3847301	0.013157175	6690000	6367.469963788986
223	20.546864	2.5372093	25.701338	15.3827305	21.285715	23.12367	74.0	0.0	1000.0	170761.0	0.025410863095238094	2.0904052	0.43374184	3.7136993	0.3894699	2.4817932	2.7685635	25.408194	-1.5895467	-2.0489097e-08	-0.007088285	-2.2351742e-08	-0.016959177	0.12178305	-0.06209211	13.077888	-6.1400466	1.5050242	0.0031397343	7.0	1.3813124	0.02022184	6720000	6396.121845960617
224	20.739462	2.411495	26.037096	15.699032	21.642857	24.433897	104.0	0.0	1000.0	171430.0	0.025397037037037037	2.118784	0.44561705	3.7180374	0.22574031	2.4665723	3.1499014	31.38661	-1.7402302	-1.8626451e-09	-0.0030236545	-3.7252903e-09	-0.0063117305	0.114908345	-0.056603562	13.574418	-6.8903856	1.5081639	0.00134027	2.0	1.3786896	0.008487369	6750000	6424.171747922897
225	20.224155	1.90041	23.524502	17.04237	29.607143	20.94438	87.0	0.0	1000.0	172366.0	0.025422713864306785	2.0815043	0.4233507	3.1980677	0.25496462	2.5112073	3.2923813	30.538252	-2.2643423	-5.5879354e-09	-0.0033578845	-3.7252903e-09	-0.0109589975	0.10897846	-0.04827999	15.2204685	-6.591097	1.5095042	0.002701044	2.0	1.377733	0.017520199	6780000	6452.176645517349
226	20.431423	2.2162924	25.53244	15.119997	25.714285	24.794666	97.0	0.0	1000.0	173154.0	0.025426431718061675	2.0197148	0.4606742	3.4162788	-0.021944162	2.7681456	3.1477435	25.99315	-2.766581	-1.7695129e-08	-0.0026813392	-2.7939677e-08	-0.008121891	0.1477052	-0.06722957	12.5064125	-4.8636055	1.5122052	0.0028721094	4.0	1.3770266	0.017146628	6810000	6480.386522293091
227	20.572092	2.2781944	25.314634	15.233298	26.357143	19.97358	66.0	0.0	1000.0	173946.0	0.025430701754385963	2.0787904	0.46733406	3.3165774	0.21425042	2.690821	3.2234628	25.99604	-1.9795214	-7.450581e-09	-0.0029440783	-2.0489097e-08	-0.0065472173	0.13136426	-0.06251267	11.646669	-4.9150906	1.5150774	0.0029306412	3.0	1.3757056	0.009514008	6840000	6508.461254358292
228	20.233921	1.6186907	22.972681	17.01935	24.285715	24.464052	82.0	0.0	1000.0	174691.0	0.025428093158660844	2.0974603	0.46928054	3.5912712	0.030104363	2.868801	3.1165311	25.342844	-2.3120832	0.0	-0.0036199293	5.5879354e-09	-0.011168242	0.10704732	-0.05031002	13.860789	-6.02571	1.518008	0.0026094913	5.0	1.3746995	0.021519026	6870000	6536.706547260284
229	20.172598	3.2092848	24.925852	7.756041	25.321428	23.594875	89.0	0.0	1000.0	175437.0	0.025425652173913044	2.0439641	0.4779312	3.5201173	0.07962658	2.5585797	3.029539	28.75895	-1.9871764	-1.3969839e-09	-0.0070165144	-1.3038516e-08	-0.014256612	0.1302015	-0.06556294	11.211094	-4.409995	1.5206175	0.0034383535	15.0	1.3725924	0.011155516	6900000	6565.792840719223
230	20.11597	1.7689542	23.22116	16.20256	17.285715	16.7734	67.0	0.0	1000.0	175921.0	0.025385425685425685	2.051861	0.44845876	3.426087	0.024207585	2.2627482	2.7071748	24.298573	-2.3258169	-2.6077032e-08	-0.0025598984	-3.0035153e-08	-0.0038542412	0.12125184	-0.05025551	8.177866	-4.0384626	1.5240558	-0.00033807755	2.0	1.3675451	0.0033040575	6930000	6593.938896656036
231	20.049152	3.0151255	25.7909	12.117377	26.821428	23.494762	74.0	0.0	1000.0	176729.0	0.025392097701149426	2.0151284	0.45610636	3.3267953	0.042995036	1.866568	2.7324293	21.277441	-3.0139558	1.8626451e-08	-0.0016060057	2.8871e-08	-0.0033603837	0.14659289	-0.07073581	11.958759	-5.6214924	1.5237178	0.00019967556	1.0	1.3666952	0.00583114	6960000	6621.843585729599
232	20.808622	1.690588	24.325222	17.23385	19.642857	22.649841	79.0	0.0	1000.0	177330.0	0.02536909871244635	2.111642	0.4249798	3.4754536	0.0775706	2.354463	2.6487956	27.60385	-1.5965546	-1.4901161e-08	-0.004529684	-3.1664968e-08	-0.008785885	0.09950639	-0.045619912	10.434567	-4.7938414	1.5239174	-0.001075983	6.0	1.3661997	0.008815693	6990000	6650.245731115341
233	19.94911	3.1942387	25.250961	10.158604	19.571428	19.819595	98.0	0.0	1000.0	177912.0	0.025343589743589745	2.042342	0.43832582	3.1728497	0.16363733	2.26715	2.9122295	30.36585	-1.7909822	0.0	-0.004401946	3.7252903e-09	-0.01317203	0.14042771	-0.06898067	11.007859	-4.6756754	1.5228415	-0.002831459	5.0	1.3648121	0.017047469	7020000	6678.572772741318
234	20.56125	1.866182	24.162348	16.647085	23.642857	23.353212	72.0	0.0	1000.0	178633.0	0.025338014184397163	2.0542274	0.44593003	3.2835994	-0.0117065655	2.0900235	2.7802033	28.87223	-1.8760018	1.3038516e-08	-0.0033388035	9.313226e-09	-0.00906818	0.11514677	-0.04945053	12.357941	-5.8822737	1.52001	-0.0030485392	4.0	1.3637214	0.011646862	7050000	6706.897032737732
235	19.042345	3.8113394	24.986704	7.55566	12.75	13.045593	41.0	0.0	1000.0	179005.0	0.02528319209039548	2.032941	0.5129307	3.292495	-0.09585817	1.7840799	2.4401653	24.230114	-2.2290854	8.265488e-09	-0.0033297744	1.1175871e-08	-0.008107798	0.12570909	-0.05207434	6.785369	-3.6469219	1.5169615	-0.0067021847	5.0	1.3631144	0.0101240575	7080000	6735.178320646286
236	20.161089	2.9291947	24.632713	9.21215	25.142857	22.388954	69.0	0.0	1000.0	179806.0	0.02528917018284107	2.0229242	0.4655315	3.1780248	-0.19916447	1.775829	2.6943252	25.066822	-1.9103122	0.0	-0.002307718	-1.4901161e-08	-0.0061112074	0.110787496	-0.040818222	12.006694	-5.4343286	1.5102593	-0.006173134	2.0	1.3640864	0.008756119	7110000	6763.279208898544
237	19.059896	2.9653025	24.379787	11.523219	25.178572	18.501068	71.0	0.0	1000.0	180598.0	0.025293837535014005	1.9887122	0.49195787	3.2217853	-0.17746647	2.663949	3.1567664	32.407413	-1.377367	-5.5879354e-09	-0.002743128	-1.8626451e-09	-0.008532213	0.117829934	-0.05201813	12.999186	-5.714758	1.5040861	-0.0054804087	2.0	1.3648659	0.011352997	7140000	6791.21145939827
238	20.046038	2.465809	22.929663	12.626263	17.285715	21.082928	86.0	0.0	1000.0	181116.0	0.025260251046025105	2.0205638	0.45982113	3.315212	-0.30711883	2.0951617	2.2893074	22.201212	-1.9360869	2.6077032e-08	-0.003614469	3.3527613e-08	-0.0068132533	0.13262391	-0.056677707	10.462494	-5.764683	1.4986057	-0.007090807	6.0	1.3652239	0.0059388936	7170000	6819.580797672272
239	19.183594	2.8494732	24.569117	11.026688	25.25	22.788822	71.0	0.0	1000.0	181852.0	0.025257222222222223	2.0188863	0.54213536	3.6010988	-0.36534286	1.975244	2.9729505	30.291492	-3.3302698	-9.313226e-09	-0.009674298	-1.3038516e-08	-0.020906627	0.14822847	-0.068542905	14.238694	-8.020988	1.4915149	-0.005877018	9.0	1.3648243	0.016890926	7200000	6848.25400018692
240	20.411554	2.0578446	24.05412	16.329256	24.785715	21.114243	75.0	0.0	1000.0	182638.0	0.02526113416320885	1.9946946	0.4237583	3.533231	-0.23117192	2.6029406	3.3589022	30.57004	-2.360115	-8.381903e-09	-0.0070577897	-9.313226e-09	-0.017997319	0.1169439	-0.051553648	14.1824875	-7.2013464	1.4856379	-0.0053555965	6.0	1.364449	0.018510297	7230000	6876.7132840156555
241	19.779453	2.3306987	23.599169	14.360166	15.571428	17.070084	63.0	0.0	1000.0	183154.0	0.025227823691460056	1.989382	0.49702412	3.1053169	-0.3260745	2.2121425	2.658392	26.463036	-2.6874197	-5.5879354e-09	-0.002571414	-2.7939677e-09	-0.0069114165	0.12735301	-0.050794482	9.794419	-5.439418	1.4802823	-0.008044839	5.0	1.364865	0.012249454	7260000	6904.992712020874
242	18.479479	4.720221	24.389835	0.48029208	21.25	22.552517	74.0	0.0	1000.0	183830.0	0.025216735253772292	1.9245095	0.57016253	3.5159702	-0.14278075	2.1339784	3.0771463	28.522549	-2.0328202	9.778887e-09	-0.007878037	7.450581e-09	-0.01676647	0.13535947	-0.06999521	10.223915	-4.735242	1.4722375	-0.0077506304	13.0	1.3640645	0.013495679	7290000	6933.920255184174
243	19.4185	2.9832401	24.078152	10.327588	13.535714	18.734007	76.0	0.0	1000.0	184257.0	0.02517172131147541	1.942769	0.52060497	3.3063886	-0.32292315	1.8507928	2.3783636	24.149376	-2.38736	9.313226e-09	-0.001437285	1.1175871e-08	-0.0032567275	0.13008812	-0.056446847	9.807524	-5.612181	1.4644868	-0.0115225315	2.0	1.3611953	0.0043028495	7320000	6962.003464460373
244	19.537296	1.9195871	22.670143	12.928832	24.25	22.368065	73.0	0.0	1000.0	185010.0	0.02517142857142857	1.9979305	0.4877591	3.7192535	-0.2106383	1.7549521	2.725	23.92585	-1.6201978	-3.7252903e-09	-0.0059815273	2.7939677e-09	-0.015235254	0.110697195	-0.048683215	14.534524	-7.9016113	1.4529643	-0.010198951	6.0	1.3609648	0.01621842	7350000	6990.292326450348
245	19.083216	2.7552552	24.453396	10.693415	21.428572	23.006876	111.0	0.0	1000.0	185660.0	0.025157181571815717	1.9668773	0.514539	3.3549664	-0.11493109	2.5269558	3.2037208	24.83608	-1.9991941	-2.2351742e-08	-0.0050832797	-4.0978193e-08	-0.012207018	0.11590253	-0.047478586	16.60542	-9.054144	1.4427654	-0.010140538	7.0	1.360503	0.01331848	7380000	7019.171705007553
246	20.0224	2.7636378	22.981405	10.325618	20.285715	22.71069	89.0	0.0	1000.0	186228.0	0.025131983805668015	1.937419	0.5753791	3.465322	-0.3374528	2.091173	2.8293762	31.312187	-2.8818855	5.5879354e-09	-0.001600195	1.3038516e-08	-0.0031677545	0.14621125	-0.058041245	11.553942	-6.070347	1.4326248	-0.011114955	2.0	1.3595967	0.00414303	7410000	7047.247633695602
247	19.761118	2.5004551	24.481163	15.190138	19.357143	18.701057	67.0	0.0	1000.0	186810.0	0.025108870967741937	2.0006196	0.46377152	3.3139586	-0.16211048	2.0600014	2.59961	26.707441	-3.5498166	-7.916242e-09	-0.0022603457	-1.1175871e-08	-0.0040382165	0.13388327	-0.054200955	10.627972	-4.9319773	1.4215099	-0.011904001	1.0	1.3589528	0.004895305	7440000	7075.696063518524
248	18.715336	4.4841795	23.93104	0.5676482	21.142857	22.8328	80.0	0.0	1000.0	187446.0	0.02509317269076305	1.9442815	0.57100296	3.5705068	-0.15521052	1.836794	2.5515397	27.684055	-4.6183777	1.1175871e-08	-0.0014470872	9.313226e-09	-0.0031017885	0.12826656	-0.052490953	10.494512	-5.470869	1.4096059	-0.011936426	1.0	1.358504	0.0041471724	7470000	7103.616413116455
249	19.987894	3.3722577	27.21509	10.927397	20.071428	23.805655	115.0	0.0	1000.0	188041.0	0.025072133333333333	1.9650023	0.52555054	3.5108302	-0.532626	2.2052786	3.1109726	34.625668	-2.3128161	-5.122274e-09	-0.008199813	0.0	-0.018694848	0.148574	-0.059085794	9.35445	-4.5487776	1.3976694	-0.011356235	11.0	1.3583251	0.015674055	7500000	7132.4043300151825
250	19.181194	3.0232346	23.679039	9.602686	18.714285	18.078909	58.0	0.0	1000.0	188580.0	0.02504382470119522	1.981758	0.5688388	3.5605955	-0.28352728	2.035609	3.0805595	26.10857	-1.7304726	9.313226e-10	-0.0045616645	9.313226e-09	-0.012088214	0.13531038	-0.068444386	7.668932	-4.057579	1.3863132	-0.012335658	7.0	1.3556259	0.012369245	7530000	7161.145938873291
251	17.61517	3.0290046	22.520483	11.252045	25.357143	23.01275	88.0	0.0	1000.0	189299.0	0.025039550264550264	1.8310994	0.6044491	3.1170793	-0.49342406	2.0524457	2.6079679	23.53584	-2.8006868	2.7939677e-09	-0.0025634477	-7.450581e-09	-0.008343231	0.16133922	-0.087134935	14.796019	-7.346504	1.3739775	-0.011269689	4.0	1.3541332	0.012807196	7560000	7189.382842063904
252	18.381899	3.0146928	21.641243	10.324743	15.071428	16.08888	56.0	0.0	1000.0	189759.0	0.02500118577075099	1.7904539	0.58114	3.399341	-0.6623664	1.9476328	2.3704603	23.869442	-2.205106	1.6763806e-08	-0.0018964033	2.2351742e-08	-0.005102614	0.17217177	-0.08591287	7.696514	-3.9506388	1.3627079	-0.013486028	2.0	1.3528137	0.007726101	7590000	7217.429289102554
