Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
190	22.427603	1.2712557	24.368322	20.153292	57.958332	29.913038	102.0	0.0	1000.0	408397.0	0.07127347294938918	2.252782	0.36643848	3.8019106	0.68961084	5.9095826	4.6015596	31.395992	-6.4347687	5.5879354e-09	-0.0071731005	-2.2351742e-08	-0.0022670669	0.08558826	-0.04272158	25.283443	-14.3066845	0	0	2.9522712	0.0	0.6776104	0.009911106	5730000	4181.46935915947
191	22.446035	1.6367184	25.043962	17.838871	55.375	32.297848	118.0	0.0	1000.0	410206.0	0.07121631944444444	2.2803433	0.36843437	3.8660972	0.85164976	6.3280344	4.731497	34.50228	-6.3740373	1.2572855e-08	-0.0072042276	-4.0978193e-08	0.0011766264	0.08992925	-0.044667613	24.692348	-14.495443	0	0	2.78072	0.0	0.67030525	0.009982407	5760000	4204.193423748016
192	22.539742	1.7225229	26.308212	19.810389	52.375	38.78983	142.0	0.0	1000.0	411688.0	0.07110328151986182	2.270221	0.36711267	4.355141	0.9628465	5.682969	4.618402	38.36209	-3.9751122	-6.519258e-09	-0.0062931036	7.497147e-08	0.0063022207	0.081394166	-0.038580615	24.18117	-12.527988	0	0	2.6357641	1.0	0.67336786	0.0063817003	5790000	4226.734083890915
193	22.347006	1.4025146	24.612957	20.282677	61.791668	33.841515	158.0	0.0	1000.0	413581.0	0.07106202749140894	2.2503648	0.3618417	3.2581854	0.9104109	5.803768	4.5958796	30.974241	-5.4001703	2.7939677e-09	-0.007584302	-4.4703484e-08	-0.0013218184	0.0750087	-0.03592506	24.540628	-12.896292	0	0	2.5863564	0.0	0.6641575	0.009913231	5820000	4249.171512842178
194	22.704529	1.4823965	25.863058	20.114288	60.125	38.499256	146.0	0.0	1000.0	415364.0	0.07100239316239317	2.2707384	0.37156323	3.6129138	0.82740074	5.7750125	4.6342993	31.94415	-5.5489736	-7.450581e-09	-0.007191165	-2.7939677e-08	0.0006010762	0.09380058	-0.04312805	28.758228	-15.548528	0	0	2.7813687	0.0	0.6665176	0.009959903	5850000	4271.715822696686
195	21.877533	1.1112087	24.416573	19.635986	60.083332	41.546078	157.0	15.0	1000.0	417287.0	0.0709671768707483	2.2999985	0.37108856	3.305785	1.0317501	6.3480835	5.2121463	35.019753	-7.1521597	-2.0489097e-08	-0.0067423233	-1.4901161e-08	-0.0053309593	0.06610494	-0.029013203	30.607956	-16.57211	0	0	2.6906326	0.0	0.6624013	0.009806371	5880000	4294.108741760254
196	22.401155	1.6283519	25.810776	20.080635	65.75	42.479652	196.0	0.0	1000.0	419216.0	0.07093333333333333	2.2329843	0.3530856	3.2404041	0.8547748	6.6059737	4.8362007	34.616154	-3.369081	-2.7939677e-09	-0.0072754957	-3.3527613e-08	-0.0015658851	0.07740271	-0.034779828	31.486368	-17.434177	0	0	2.8827755	0.0	0.6584537	0.009932418	5910000	4316.793481349945
197	22.174692	1.6145455	28.08874	19.90226	34.416668	20.04353	72.0	0.0	1000.0	420405.0	0.07077525252525252	2.2826295	0.36981916	3.6573417	0.9201797	5.6926603	4.613954	32.57039	-6.0640426	-3.7252903e-09	-0.00740457	0.0	-0.0017823707	0.07004307	-0.029429121	23.875973	-14.250036	0	0	2.8603172	0.0	0.6622101	0.0099336775	5940000	4339.320929527283
198	21.636305	1.3757755	23.981174	19.400833	71.208336	44.248333	204.0	0.0	1000.0	422387.0	0.07075159128978224	2.2463937	0.35103726	3.3535933	0.9174337	5.0846615	4.5442686	33.957973	-5.486717	5.5879354e-09	-0.006939781	5.9604645e-08	0.001843967	0.06845009	-0.029739913	32.945686	-19.146788	0	0	2.8650715	0.0	0.66096675	0.009758536	5970000	4361.835323572159
199	22.744955	1.9005156	28.12683	19.713015	55.458332	30.04993	106.0	0.0	1000.0	424113.0	0.0706855	2.2357602	0.35573277	3.618507	0.7593802	6.390086	5.102745	32.813023	-4.4474735	2.7939677e-09	-0.008023963	1.6763806e-08	-0.0047064237	0.10162459	-0.046661474	29.096998	-15.310955	0	0	2.3947828	0.0	0.659065	0.009773666	6000000	4384.262662887573
200	22.833046	1.6266307	26.228283	20.282478	67.708336	36.60314	161.0	0.0	1000.0	426077.0	0.07065953565505805	2.3112252	0.38065514	3.693418	0.81043553	6.859085	5.0832877	32.940933	-7.7656274	-1.3271347e-08	-0.008034429	1.4901161e-08	-0.0036934442	0.08611611	-0.03886885	29.480759	-15.314455	0	0	2.4412377	0.0	0.6549746	0.009728324	6030000	4406.9898998737335
201	23.07788	1.5924909	26.843683	19.664867	58.0	37.902287	148.0	0.0	1000.0	427866.0	0.0706049504950495	2.2872448	0.36033475	3.5229876	0.5990248	6.371571	4.9873166	34.567436	-9.853992	-1.3038516e-08	-0.007781496	1.6763806e-08	0.0061402293	0.09662231	-0.042617023	27.00032	-14.596711	0	0	2.6282003	0.0	0.6586019	0.009800663	6060000	4429.563060760498
202	22.045746	1.5867443	25.109766	19.280416	54.0	36.438305	141.0	0.0	1000.0	429449.0	0.07051707717569787	2.3114405	0.3847991	3.765333	1.0878272	5.5176554	4.8275084	34.48573	-8.302807	-5.5879354e-09	-0.008152601	2.9802322e-08	0.0061863353	0.09554767	-0.044080995	25.103422	-13.701578	0	0	2.3922591	0.0	0.65985024	0.009753209	6090000	4452.605613708496
203	22.539902	1.5656528	25.70345	20.194218	61.333332	38.91301	150.0	0.0	1000.0	431177.0	0.07045375816993464	2.279457	0.37504652	3.3831117	0.9095118	5.7543344	4.7400255	34.470127	-4.10716	-1.071021e-08	-0.007969249	-2.9802322e-08	0.0016232948	0.08303772	-0.041094735	26.112816	-13.476505	0	0	2.3805676	0.0	0.64809465	0.009642843	6120000	4476.2743401527405
204	22.214098	1.6067464	25.885262	19.893845	52.375	27.434486	97.0	0.0	1000.0	432760.0	0.07036747967479674	2.2511005	0.35985363	3.4182556	0.83581877	5.546075	4.586823	33.620304	-4.251158	-1.3969839e-08	-0.0074032573	0.0	0.0010284865	0.06761649	-0.02974056	21.739723	-10.075552	0	0	2.709671	0.0	0.6426203	0.00995818	6150000	4498.67060136795
205	22.79541	1.834981	27.240944	20.266611	54.416668	34.13077	119.0	0.0	1000.0	434430.0	0.07029611650485437	2.2556567	0.36475515	4.093354	0.9870482	5.930685	4.6106873	32.109837	-9.226857	-1.4901161e-08	-0.0054964395	3.3527613e-08	-0.002389608	0.07650815	-0.03504093	27.920876	-13.947204	0	0	2.822238	1.0	0.6426084	0.0064033037	6180000	4520.922700643539
206	22.550827	1.4209113	25.03729	20.092228	74.416664	39.18962	146.0	0.0	1000.0	436556.0	0.0702988727858293	2.2737584	0.35352764	3.8368077	0.9439171	6.468729	5.0476427	34.360226	-7.265081	1.4901161e-08	-0.006751467	-2.9802322e-08	0.0012615281	0.08822611	-0.040428296	29.336285	-15.819979	0	0	2.867427	0.0	0.63193524	0.009933077	6210000	4543.281688213348
207	22.472992	1.4413385	24.446123	20.013258	69.083336	32.238583	136.0	10.0	1000.0	438565.0	0.07028285256410256	2.2698667	0.36022025	3.5949013	0.776613	7.14491	5.273776	37.7235	-5.282134	-9.313226e-10	-0.007842874	2.2351742e-08	-0.0019151955	0.09483118	-0.04774537	27.721666	-13.934124	0	0	2.4847503	0.0	0.630286	0.009992603	6240000	4565.569040298462
208	22.677612	1.2947893	26.080294	20.455332	50.333332	30.411987	123.0	10.0	1000.0	440214.0	0.07020956937799043	2.3041832	0.3759631	3.577696	1.0647109	6.2546673	4.4752054	35.818085	-3.7991338	4.656613e-09	-0.0060020396	-6.146729e-08	-0.00072735175	0.07532773	-0.034366213	22.903946	-12.0572605	0	0	2.7290702	1.0	0.62457395	0.00638433	6270000	4587.923743486404
209	22.982246	1.552932	25.507622	20.23657	55.291668	26.270197	98.0	8.0	1000.0	441974.0	0.07015460317460318	2.277414	0.34844986	3.6398356	1.028346	5.6654696	4.894403	39.37487	-7.320671	-1.8626451e-09	-0.006602112	-3.7252903e-09	-0.0006965976	0.087030604	-0.04007032	27.2672	-14.018919	0	0	3.03011	0.0	0.61894953	0.009879326	6300000	4610.2857484817505
210	23.103485	1.4599631	25.47917	20.03562	61.25	30.714071	151.0	18.0	1000.0	443954.0	0.0701349131121643	2.314189	0.3784823	3.8768005	0.9728044	6.4044104	4.8456655	37.028385	-3.7205234	1.8626451e-09	-0.0084884465	-3.8184226e-08	-0.00030822447	0.095823504	-0.046580486	25.647736	-12.218422	0	0	2.4284515	0.0	0.616871	0.009788206	6330000	4632.453093528748
211	23.071915	1.3083342	25.885107	19.989182	56.291668	35.485302	128.0	0.0	1000.0	445593.0	0.07006179245283019	2.3486488	0.3707421	3.8094828	0.51774615	6.277474	4.369595	33.8271	-3.5486975	-1.2572855e-08	-0.008224336	1.6763806e-08	-0.0001803874	0.09161772	-0.03883322	25.016644	-12.639182	0	0	2.4368024	0.0	0.61864185	0.009805512	6360000	4654.700371265411
212	22.871431	1.1856556	25.385439	21.199139	51.875	35.891403	138.0	0.0	1000.0	447331.0	0.07000485133020344	2.3496773	0.38226965	3.9546614	0.7929949	5.9246736	5.024187	37.594856	-4.7894044	7.450581e-09	-0.00809772	-7.450581e-09	0.0033442797	0.08618892	-0.03874682	23.665962	-12.306608	0	0	2.5741534	0.0	0.610227	0.0097139105	6390000	4676.384926080704
213	23.170782	1.5914929	26.3264	19.886774	41.5	36.41085	137.0	0.0	1000.0	448580.0	0.06987227414330217	2.347888	0.3896038	3.5567322	0.84993005	5.020502	4.3018527	33.263084	-4.6730924	-3.7252903e-09	-0.007623759	0.0	0.0029621655	0.08506638	-0.04105138	21.636932	-11.051187	0	0	2.688897	0.0	0.6136197	0.009924311	6420000	4697.973131656647
214	23.26304	1.4589505	26.289936	20.619926	58.875	37.237206	131.0	0.0	1000.0	450271.0	0.06980945736434109	2.3617148	0.3749489	3.610645	1.1163647	4.834723	4.2394967	30.72685	-3.5926096	1.8626451e-09	-0.006958989	-1.8626451e-09	-0.0018637646	0.09495497	-0.043791797	27.493408	-13.925391	0	0	2.9498923	0.0	0.6105226	0.009941792	6450000	4721.683447122574
215	23.005545	1.7286643	26.278833	17.951477	58.333332	33.034912	129.0	0.0	1000.0	452009.0	0.06975447530864197	2.3817952	0.3869905	3.651376	0.8434441	5.6929884	4.3981385	35.397865	-5.4685335	0.0	-0.0077303634	3.7252903e-09	-0.0002552854	0.10710499	-0.050125793	31.121891	-15.543077	0	0	2.58378	0.0	0.6117196	0.009877127	6480000	4744.365338802338
216	22.245234	1.3158188	24.75883	19.236502	53.458332	43.2743	157.0	0.0	1000.0	453618.0	0.06968018433179723	2.372415	0.3891651	3.9523718	0.8588606	5.922065	4.397151	33.336334	-4.1151576	9.778887e-09	-0.007570556	3.7252903e-08	-0.004838502	0.08134919	-0.043323405	27.274132	-14.954764	0	0	2.5451195	0.0	0.6159183	0.009873806	6510000	4767.025113582611
217	23.088877	1.2086091	25.419043	20.844164	61.291668	32.33223	116.0	0.0	1000.0	455376.0	0.06962935779816513	2.276812	0.35840675	3.3132882	0.8875895	5.4602394	4.652723	35.9519	-7.596897	9.313226e-09	-0.008369846	-1.8626451e-08	-0.0010675061	0.090011425	-0.033653148	27.050434	-14.8511095	0	0	2.3843663	0.0	0.61182237	0.009977004	6540000	4789.8139128685
218	22.662107	1.4845362	27.42847	20.440403	56.416668	32.032425	122.0	0.0	1000.0	457171.0	0.06958462709284627	2.323498	0.373793	3.9686294	1.1208074	6.20505	4.6968665	34.38948	-4.4752016	-9.313226e-09	-0.006880962	7.450581e-09	-0.0036737528	0.09380148	-0.045928963	26.154491	-12.797264	0	0	2.9804523	0.0	0.6043203	0.009814057	6570000	4812.308267593384
219	23.217194	1.6238711	25.948833	19.986362	69.583336	31.796116	132.0	16.0	1000.0	459203.0	0.06957621212121212	2.3299177	0.37618083	3.7776144	1.0310651	6.203332	4.7532034	38.748432	-6.4209437	-2.7939677e-09	-0.00707676	-1.6763806e-08	-0.002716486	0.09073193	-0.041335095	33.690296	-18.986038	0	0	2.6728196	0.0	0.6148168	0.009909449	6600000	4834.988691806793
220	23.139763	1.0131375	25.649809	21.297293	61.083332	42.209713	164.0	0.0	1000.0	461166.0	0.06955746606334842	2.3522468	0.37364748	3.4958096	1.029414	6.81469	5.201346	38.601757	-6.988723	9.313226e-10	-0.0067268913	-3.7252903e-09	-0.003211502	0.07479179	-0.033932265	29.514791	-16.104015	0	0	2.9637969	0.0	0.6137022	0.009880528	6630000	4857.601125240326
221	22.49974	1.6146772	25.77007	18.896845	66.75	38.07914	133.0	9.0	1000.0	463269.0	0.06955990990990991	2.3430414	0.3813309	3.524095	1.065533	6.370843	5.3625226	36.671677	-9.6991625	1.4901161e-08	-0.0070020435	-7.450581e-09	0.002930149	0.07980816	-0.038635187	29.718594	-16.529465	0	0	2.8970976	0.0	0.6133065	0.009857646	6660000	4880.087683439255
222	22.864418	1.5614461	25.65898	21.00748	65.791664	37.251373	169.0	0.0	1000.0	465139.0	0.06952750373692078	2.2913353	0.37189794	3.3882008	0.8684779	6.6630697	5.064827	39.37047	-4.232491	-2.7939677e-09	-0.00825192	-3.3527613e-08	-0.00037015975	0.07525688	-0.033962164	25.430134	-13.131647	0	0	2.3381264	0.0	0.6137836	0.009802876	6690000	4902.629047632217
223	22.852503	1.2117451	25.498432	20.659542	66.0	36.037018	140.0	0.0	1000.0	467032.0	0.06949880952380952	2.2986355	0.36722827	3.6595855	1.113366	6.4658594	4.914442	36.680374	-11.525854	1.8626451e-09	-0.007274654	4.4703484e-08	0.0056815334	0.082342535	-0.03738578	29.26942	-14.951616	0	0	2.788409	0.0	0.6047518	0.009847433	6720000	4925.089472293854
224	22.983084	1.3867154	25.5084	20.798943	54.291668	33.583824	132.0	8.0	1000.0	468691.0	0.06943570370370371	2.3336532	0.36402255	3.4076612	1.0829985	6.361317	4.614651	32.09481	-5.30033	-5.5879354e-09	-0.0058210446	6.7055225e-08	0.0024482207	0.08767171	-0.035063796	21.787094	-11.849016	0	0	2.8750608	1.0	0.5994153	0.006395331	6750000	4947.7993247509
225	22.91039	1.5140148	26.02346	20.129581	51.875	28.929962	117.0	0.0	1000.0	470217.0	0.06935353982300885	2.328788	0.37857306	3.665196	1.0014277	5.5685124	4.4465027	32.199673	-4.0782695	1.3038516e-08	-0.007882405	1.4901161e-08	-0.0014743581	0.089739315	-0.037070215	24.47121	-13.89571	0	0	2.5522838	0.0	0.60304177	0.009718612	6780000	4970.173473358154
226	23.04947	1.3568015	26.584572	21.025898	64.458336	21.352165	119.0	29.0	1000.0	472309.0	0.06935521292217327	2.3380451	0.36720574	3.6923144	0.90953267	6.5348835	4.8958454	36.80003	-2.8995156	-1.8626451e-09	-0.007215358	-1.3969839e-08	-0.0035897668	0.08363594	-0.02874282	25.632656	-13.247459	0	0	2.8623896	0.0	0.5991063	0.009894865	6810000	4992.698802471161
227	22.461481	1.5354837	25.868244	20.10664	74.333336	31.909594	148.0	12.0	1000.0	474319.0	0.06934488304093567	2.3391724	0.36952463	3.4105275	0.9448529	6.5508046	4.6050653	39.575516	-3.4387012	-2.7939677e-09	-0.0072350265	-3.5390258e-08	-0.0022859978	0.08304022	-0.028588898	30.914537	-16.02651	0	0	2.915408	0.0	0.59780216	0.009921793	6840000	5015.459413528442
228	22.995077	0.9932023	24.811203	20.995052	53.916668	32.46526	120.0	0.0	1000.0	475942.0	0.0692783114992722	2.3155951	0.35524046	3.585115	1.0154299	6.6719437	4.47935	34.335835	-4.8314357	7.916242e-09	-0.007194747	1.3038516e-08	-0.0002793055	0.067626484	-0.025004627	23.46501	-12.157776	0	0	2.8210707	0.0	0.60027766	0.009901093	6870000	5038.046529054642
229	22.607489	1.8035201	26.653372	20.11047	59.166668	31.06266	137.0	0.0	1000.0	477831.0	0.0692508695652174	2.3300228	0.35230955	3.436264	0.9047374	5.826724	4.541319	32.440895	-5.7756405	-1.8626451e-09	-0.008216219	-1.4901161e-08	0.0007786462	0.077908725	-0.03036643	25.541332	-12.800308	0	0	2.4359202	0.0	0.6003494	0.009948517	6900000	5060.246264696121
230	22.608902	1.3708577	26.569468	20.339989	55.416668	27.667543	133.0	0.0	1000.0	479448.0	0.06918441558441558	2.2886043	0.3563166	3.4755437	0.979556	6.369656	4.4367185	34.061474	-3.8874393	0.0	-0.007664064	4.9360096e-08	-0.0002185721	0.07838869	-0.030702418	23.354988	-11.800673	0	0	2.6988504	0.0	0.5913683	0.009822974	6930000	5082.629119157791
231	22.29481	1.7978635	26.273342	17.093681	55.916668	32.528088	117.0	0.0	1000.0	481143.0	0.06912974137931034	2.303825	0.3647865	3.759821	1.1133187	5.4762073	4.260693	28.579973	-4.74645	1.1175871e-08	-0.0069119	-2.0489097e-08	0.00054830126	0.09265418	-0.044352833	23.512688	-11.278966	0	0	2.9129775	0.0	0.5838611	0.009864584	6960000	5104.976149559021
232	22.974642	1.3828913	26.260448	20.54375	52.083332	25.414755	109.0	0.0	1000.0	482910.0	0.06908583690987125	2.3103795	0.37535372	3.6891596	0.802603	5.950972	4.5617456	33.65107	-5.3365016	4.656613e-09	-0.007978453	-1.4901161e-08	-0.003529789	0.09002932	-0.040862165	35.23208	-19.141771	0	0	2.5154014	0.0	0.583676	0.00975594	6990000	5127.366035699844
233	22.932388	1.4107153	25.332003	20.121983	65.625	29.160208	144.0	0.0	1000.0	484677.0	0.0690423076923077	2.3248084	0.3769065	3.584701	0.80569124	6.477609	4.6356363	34.493095	-3.5061483	1.8626451e-09	-0.0059086634	-2.2351742e-08	0.0006883205	0.07868789	-0.038010925	25.205353	-12.87564	0	0	2.7662175	1.0	0.5777842	0.006410822	7020000	5149.940005540848
234	22.492792	1.2704161	25.334373	20.140627	61.708332	37.46385	137.0	0.0	1000.0	486273.0	0.06897489361702128	2.3166904	0.36815143	3.8961148	0.75369	5.769358	4.435466	33.55435	-5.0993805	0.0	-0.008807868	2.9802322e-08	-0.00083154347	0.081537664	-0.037217118	27.190361	-13.194421	0	0	2.3166208	0.0	0.57573867	0.00984169	7050000	5172.212960243225
235	22.693918	1.3717921	26.290573	20.439419	53.0	28.251844	120.0	0.0	1000.0	487908.0	0.0689135593220339	2.3104403	0.3589525	3.581181	1.102488	5.396525	4.3167067	31.500008	-4.161507	4.656613e-09	-0.007928699	3.4458935e-08	-0.0021791456	0.078496985	-0.032304298	22.154514	-10.657805	0	0	2.4891996	0.0	0.5735501	0.009894688	7080000	5194.603219509125
236	22.729614	1.2853758	25.92602	20.659494	45.625	29.670149	101.0	0.0	1000.0	489398.0	0.0688323488045007	2.2882733	0.36139396	3.6557734	0.87534034	5.662018	4.4317346	30.453619	-6.052406	-1.1175871e-08	-0.007670547	-5.029142e-08	-0.0008194577	0.075787924	-0.028806258	23.060757	-11.104885	0	0	2.6704917	0.0	0.5818931	0.00970078	7110000	5216.87511920929
237	22.736624	1.5964943	25.495388	20.067225	64.916664	35.6241	141.0	0.0	1000.0	491315.0	0.06881162464985995	2.2905772	0.3591854	3.6476805	0.90545666	5.73913	4.694567	29.751984	-10.291936	-1.2805685e-08	-0.007985406	3.7252903e-09	0.0011706414	0.07449819	-0.028855745	23.349867	-11.712051	0	0	2.5346444	0.0	0.5880388	0.009851265	7140000	5239.194274425507
238	22.641073	2.0535228	25.774519	15.189686	48.666668	27.356697	128.0	0.0	1000.0	492736.0	0.06872189679218968	2.300313	0.37272084	3.649171	0.7263898	5.7797933	4.6002426	36.97841	-3.410722	1.1175871e-08	-0.007511625	-4.0978193e-08	0.0026514446	0.09838541	-0.048485704	21.105837	-10.086878	0	0	2.6632252	0.0	0.58419716	0.00993623	7170000	5263.152325630188
239	23.022085	1.3183603	24.98199	20.352386	47.375	26.436737	96.0	11.0	1000.0	494073.0	0.06862125	2.301662	0.37090516	3.651933	0.50928897	4.978273	4.1296577	32.25125	-5.1256065	1.8626451e-09	-0.0075385985	3.7252903e-09	-0.0031012571	0.08478974	-0.035459854	18.781086	-8.27265	0	0	2.6033187	0.0	0.573058	0.009920912	7200000	5286.110426187515
240	22.975042	1.5434194	25.801188	20.582132	47.541668	30.907091	115.0	0.0	1000.0	495483.0	0.06853153526970954	2.3205254	0.36091205	3.3206918	1.0876656	4.426011	3.8791492	32.364708	-4.77095	2.6077032e-08	-0.0076978235	7.450581e-09	2.1544518e-05	0.084548846	-0.035264485	23.103848	-11.139519	0	0	2.705939	0.0	0.5663098	0.009895785	7230000	5308.444924592972
241	22.548304	1.085381	25.077305	20.589003	70.333336	32.489315	137.0	6.0	1000.0	497518.0	0.06852865013774105	2.3602223	0.3899568	3.719695	1.1638172	5.699887	4.646839	39.62003	-3.7957277	1.1175871e-08	-0.0058982396	3.7252903e-09	-0.00023953151	0.07810453	-0.037184298	28.544159	-13.316229	0	0	2.7686071	1.0	0.5693748	0.0063894675	7260000	5331.023295640945
242	22.72997	1.6671473	27.128962	20.121328	49.916668	34.52284	122.0	0.0	1000.0	498936.0	0.06844115226337448	2.3053272	0.35621658	3.6382017	1.0415518	5.916968	4.4374	44.537277	-2.3762987	3.7252903e-09	-0.007947698	-1.8626451e-08	-0.00052372646	0.07909949	-0.029276136	22.424776	-11.277695	0	0	2.514493	0.0	0.56366765	0.009815881	7290000	5353.448491573334
243	22.678452	1.4533046	25.837526	20.279694	57.083332	26.17874	114.0	14.0	1000.0	500772.0	0.06841147540983607	2.2991536	0.35858813	3.6955464	1.1217495	5.4804406	4.731483	28.951248	-3.9258718	1.1175871e-08	-0.006888723	2.6077032e-08	-0.0017056428	0.07414707	-0.02839381	28.200493	-13.806822	0	0	2.987735	0.0	0.5711415	0.009862454	7320000	5375.689152002335
244	23.54039	1.4965031	28.400085	20.41192	61.25	38.404915	134.0	0.0	1000.0	502678.0	0.06839156462585035	2.325061	0.36637518	3.647144	1.2078811	6.082966	4.4917736	33.443607	-4.143328	-4.656613e-09	-0.0061860913	-7.450581e-09	-0.0027611107	0.10691646	-0.052946486	29.3261	-13.526043	0	0	3.1613324	0.0	0.5738441	0.009938201	7350000	5398.048160791397
245	22.636377	1.1611367	25.957506	20.640451	54.041668	40.66989	138.0	0.0	1000.0	504431.0	0.06835108401084011	2.3897405	0.38337532	3.747159	1.1813803	6.596296	5.0452843	37.097248	-3.1259952	-4.1909516e-09	-0.0075288243	3.3527613e-08	-0.00045645982	0.08307496	-0.042251937	26.360607	-12.919482	0	0	2.8102093	0.0	0.57752955	0.00986257	7380000	5420.675534486771
246	23.334145	1.9187223	29.633724	20.841621	56.666668	31.307169	133.0	0.0	1000.0	506083.0	0.06829730094466936	2.3153622	0.343471	3.58687	1.2344409	5.9964004	4.8237643	38.451035	-3.8485048	3.7252903e-09	-0.006646379	-4.656613e-08	0.0021929727	0.0972381	-0.04214764	23.62941	-11.544529	0	0	2.9682827	0.0	0.5755575	0.009836987	7410000	5442.876393318176
247	23.234116	1.873331	27.525406	20.480824	63.125	29.781584	143.0	10.0	1000.0	508002.0	0.06827983870967742	2.3529937	0.37368605	3.8609495	1.1698173	5.856712	4.8214984	31.878761	-3.8937595	-7.450581e-09	-0.007702098	6.7055225e-08	-0.003379453	0.086781666	-0.03761111	26.451275	-11.988411	0	0	2.5282507	0.0	0.5747882	0.009891297	7440000	5464.945818185806
248	22.950083	1.60477	25.978127	20.131739	52.583332	29.625322	109.0	0.0	1000.0	509503.0	0.06820655957161981	2.331214	0.37078017	3.52689	0.9811264	6.0380974	4.658212	38.194897	-6.040528	-7.450581e-09	-0.007921249	7.450581e-09	-0.0026630466	0.09100446	-0.033655405	21.671555	-10.55299	0	0	2.4722183	0.0	0.56914103	0.009798793	7470000	5487.935472726822
249	23.162298	1.4627931	26.09952	20.915648	69.916664	32.620182	147.0	16.0	1000.0	511532.0	0.06820426666666667	2.3355656	0.35440314	3.4740698	1.1272471	5.731522	4.7405286	33.94727	-3.341611	1.0244548e-08	-0.0065949466	1.4901161e-08	0.0019983433	0.06903458	-0.026465818	26.927288	-13.232933	0	0	3.1510813	0.0	0.5686667	0.009839132	7500000	5511.216037750244
250	23.07059	1.803606	27.519627	20.2641	59.083332	33.149807	155.0	0.0	1000.0	513279.0	0.06816454183266932	2.3490467	0.36514676	3.3560958	1.1684837	6.4155197	4.5356865	34.208187	-2.4777935	7.450581e-09	-0.007000069	-4.284084e-08	-0.0026595765	0.08289237	-0.03226297	22.29229	-10.593404	0	0	2.936777	0.0	0.56860673	0.009921446	7530000	5533.549265861511
251	22.805756	1.1305641	24.778625	20.439716	54.625	31.258081	114.0	0.0	1000.0	514970.0	0.06811772486772487	2.3330457	0.3661477	3.357444	1.1460849	6.100392	4.8203983	40.12597	-2.5629945	2.142042e-08	-0.008017651	9.313226e-09	0.0007428031	0.08480039	-0.03799682	20.435537	-9.762931	0	0	2.7147515	0.0	0.56653726	0.00976062	7560000	5555.9302859306335
252	23.391993	1.4216307	26.843948	21.17938	56.125	31.220068	127.0	0.0	1000.0	516504.0	0.06805059288537549	2.3395755	0.3641714	3.685518	1.1886512	5.3712673	4.313897	30.445164	-5.0750475	-3.7252903e-09	-0.009023702	-1.4901161e-08	0.0028994381	0.09456636	-0.038846534	25.3685	-11.110832	0	0	2.325875	0.0	0.5665597	0.009889701	7590000	5578.25310921669
253	23.143538	1.6347694	26.866085	20.606995	68.958336	27.330505	132.0	14.0	1000.0	518361.0	0.0680263779527559	2.3535352	0.3592124	3.6202958	1.1935291	5.7681613	4.8305745	39.943005	-4.873618	0.0	-0.0062724613	7.450581e-09	-2.995826e-05	0.08116779	-0.03352952	25.293394	-12.097673	0	0	2.4160335	1.0	0.5682343	0.0064036655	7620000	5600.52458024025
254	23.121122	1.719381	28.071829	20.952436	70.708336	43.4698	167.0	0.0	1000.0	520404.0	0.06802666666666667	2.331297	0.36984918	4.138801	1.0668542	6.439083	4.853697	38.00695	-3.6461327	2.7939677e-09	-0.0075524366	-1.4901161e-08	-0.0024605244	0.09567238	-0.039058585	26.717506	-12.574619	0	0	2.6179004	0.0	0.56588733	0.0099518495	7650000	5622.733115911484
255	22.733202	1.3986298	26.142153	19.572756	58.291668	42.50733	150.0	0.0	1000.0	522144.0	0.0679875	2.3393197	0.39019096	3.81753	1.0699052	6.482677	5.0457215	38.20328	-2.8796234	9.313226e-09	-0.008606276	-4.4703484e-08	0.004771217	0.08148217	-0.03786675	28.205528	-13.119193	0	0	2.320987	0.0	0.5564394	0.009704957	7680000	5645.0348863601685
256	23.107893	1.2309482	25.248857	20.732862	66.375	47.057423	161.0	0.0	1000.0	524118.0	0.06797898832684825	2.3037949	0.33911037	4.0103045	1.0760589	6.357113	5.08595	47.662365	-2.9829493	1.1175871e-08	-0.0062502194	-3.3527613e-08	0.0016444083	0.07377668	-0.028113022	27.257954	-13.353161	0	0	2.6145005	1.0	0.5548767	0.006436358	7710000	5667.29515504837
257	23.26812	1.9888765	26.958967	19.918135	61.125	31.0823	138.0	0.0	1000.0	525973.0	0.06795516795865633	2.3467026	0.363339	3.90009	1.128519	6.6390333	5.3868103	34.871494	-2.9050915	0.0	-0.008558253	-2.2351742e-08	0.0012941039	0.07706258	-0.027236708	24.11137	-12.06584	0	0	2.3479483	0.0	0.5554544	0.009722561	7740000	5689.611982822418
