Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
187	21.014902	5.3864646	28.010275	4.2644486	39.333332	52.57334	282.0	0.0	1000.0	150949.0	0.02676400709219858	2.1120849	0.6579536	3.1752236	-0.28962097	3.1545782	3.14004	24.22533	-1.7672412	4.3779785e-10	-0.01643235	0.0	-0.027926449	0.18814984	-0.12939812	68.989426	-43.53549	1.323567	0.019302249	1.1890582	0.0	1.1241406	0.009492892	5640000	35217.40076112747
188	20.704174	5.6298013	27.18006	4.1015077	27.833334	24.162067	100.0	0.0	1000.0	151784.0	0.026769664902998237	2.1706872	0.66193557	3.395319	-0.3123575	4.137301	5.1398354	41.331985	-1.3269405	1.1611548e-08	-0.017649874	8.138021e-09	-0.029537262	0.19156909	-0.13409233	34.149174	-24.815277	1.3428693	0.018458009	1.1660662	0.0	1.1325626	0.009996597	5670000	35396.80410194397
189	20.715	6.1770954	28.59267	2.250433	45.166668	101.03369	563.0	0.0	1000.0	153139.0	0.026866491228070177	2.0396593	0.7956774	3.273129	-0.3103093	2.9296257	3.2378864	21.45432	-0.6188169	-5.2853373e-08	-0.020306202	-9.765625e-08	-0.032896534	0.1859331	-0.11499604	136.23425	-86.22392	1.3613273	0.023196936	0.8550967	0.0	1.135021	0.009848328	5700000	35570.795073509216
190	22.413065	4.5043564	27.643242	4.439984	28.1	20.802805	77.0	0.0	1000.0	153982.0	0.026872949389179755	2.2831318	0.6138476	3.7162316	-0.33217016	3.4821963	2.3945715	36.746536	-1.9087768	-3.0512524e-09	-0.0144747365	-1.6276042e-08	-0.022458052	0.14351718	-0.09446279	19.426151	-6.502535	1.3845242	0.02211225	1.3931544	0.0	1.1323351	0.0097596	5730000	35746.71703886986
191	23.065054	2.1820583	27.253784	18.239824	28.1	20.063814	85.0	0.0	1000.0	154825.0	0.026879340277777778	2.333039	0.4591265	3.2026126	-0.051721837	2.7987828	2.356518	30.557314	-3.1697206	1.1443199e-08	-0.010785849	2.6448568e-08	-0.016781932	0.11274399	-0.063693546	17.14165	-7.4200926	1.4066365	0.021124244	1.8014976	0.0	1.1354544	0.009768593	5760000	35908.56519532204
192	20.983534	4.8068147	27.728233	9.179764	31.133333	30.283916	148.0	0.0	1000.0	155759.0	0.026901381692573403	2.1949031	0.65351236	3.4174979	-0.07115898	2.8680048	2.5306213	18.852293	-2.41682	1.1964881e-08	-0.012646199	2.0345052e-08	-0.019916363	0.20464814	-0.12251654	26.90539	-12.51946	1.4277607	0.021233678	1.5533383	0.0	1.0974737	0.009223239	5790000	36071.261317014694
193	22.25247	3.49986	26.59706	9.857101	25.633333	21.127367	71.0	0.0	1000.0	156528.0	0.026894845360824742	2.2196956	0.6041887	3.3381488	-0.047924656	3.1762164	2.9754326	20.842503	-2.103698	5.5610205e-09	-0.012242229	1.2207031e-08	-0.017660048	0.1541747	-0.08847423	12.689035	-5.4071918	1.4489944	0.019498825	1.6203763	0.0	1.0969429	0.009471184	5820000	36245.84695672989
194	21.75199	4.581045	28.57536	5.8844795	20.433332	23.158417	105.0	0.0	1000.0	157141.0	0.026861709401709403	2.2199667	0.6266762	3.3922	-0.24375448	2.5357807	2.5048602	19.337517	-2.8263593	5.123522e-09	-0.011790275	1.8310548e-08	-0.017399881	0.16734065	-0.09209394	13.917992	-6.57175	1.4684932	0.01612854	1.6474247	0.0	1.0875822	0.009819338	5850000	36426.35640645027
195	22.40835	3.8280938	25.564838	7.1036873	26.933332	25.755173	117.0	0.0	1000.0	157949.0	0.026862074829931974	2.2317567	0.635227	3.313987	-0.7498635	2.4419653	3.1542954	23.312412	-3.3316221	-2.0269498e-08	-0.012785921	-3.2552084e-08	-0.020093556	0.1336517	-0.07317011	14.613244	-6.0871525	1.4846218	0.015286207	1.4962766	0.0	1.0832541	0.009493498	5880000	36619.4704682827
196	21.950968	4.8711767	28.555918	5.2877045	35.3	28.908073	105.0	0.0	1000.0	159008.0	0.02690490693739425	2.247133	0.61442876	3.254436	-0.2526539	2.8100407	3.3742328	23.322695	-2.7052655	1.7903405e-08	-0.014184959	2.4414062e-08	-0.020806128	0.1396575	-0.069462314	24.823244	-9.615744	1.499908	0.017383218	1.393076	0.0	1.0796489	0.009999587	5910000	36819.90087008476
197	21.350468	5.386528	27.808989	3.2372122	29.366667	24.997976	96.0	0.0	1000.0	159889.0	0.02691734006734007	2.169829	0.70345825	3.3295214	-0.23335224	3.634589	3.4867353	24.830194	-1.7834508	2.7312682e-08	-0.014523711	3.4586588e-08	-0.02213774	0.16903558	-0.10497287	18.722084	-8.617482	1.5172912	0.017276168	1.4174123	0.0	1.0771353	0.009712539	5940000	37016.55506515503
198	20.814693	5.4800024	25.886013	2.489712	31.966667	31.309725	99.0	0.0	1000.0	160848.0	0.026942713567839196	2.077271	0.8324756	3.1814818	-0.902349	3.198829	3.36824	24.94999	-2.740631	-7.0449553e-09	-0.015157563	-1.6276042e-08	-0.02363243	0.13980909	-0.0821922	21.93275	-9.44306	1.5345674	0.01808858	1.2728925	0.0	1.0842063	0.0096635185	5970000	37205.54880332947
199	22.899412	2.4055161	25.892605	17.003435	26.7	28.468872	98.0	0.0	1000.0	161649.0	0.0269415	2.279613	0.5277107	3.229381	-0.34637263	3.023161	3.0889444	20.626928	-2.778299	-2.2358757e-08	-0.0116718905	-4.0690104e-08	-0.017725643	0.12031275	-0.057960343	15.434378	-7.271861	1.5526559	0.017000198	1.7519162	0.0	1.0865085	0.0096291425	6000000	37390.10378074646
200	22.744179	1.820469	25.70713	18.667652	37.0	31.022573	101.0	0.0	1000.0	162759.0	0.026991542288557213	2.3343172	0.45395398	3.4537272	-0.059376657	3.1930232	3.39498	25.08674	-4.8223047	5.0813513e-09	-0.011164444	1.2207031e-08	-0.016186064	0.100223646	-0.0504329	16.306423	-6.876219	1.5696561	0.019616127	1.6799378	0.0	1.079382	0.009662667	6030000	37574.97676110268
201	22.657473	3.1313891	27.476543	12.722067	24.2	22.685385	75.0	0.0	1000.0	163485.0	0.026977722772277227	2.2629783	0.5115631	3.2061234	-0.37891284	3.375488	3.2822287	21.867598	-2.8048773	-9.456928e-09	-0.013479958	-1.2207031e-08	-0.019914003	0.11379131	-0.05549192	13.504394	-6.051828	1.5892723	0.01750195	1.4902543	0.0	1.0574108	0.009990208	6060000	37759.664808511734
202	21.262987	3.4036772	26.344383	10.146759	25.933332	23.244976	83.0	0.0	1000.0	164263.0	0.026972577996715926	2.2091053	0.61280954	3.2191095	-0.04936239	2.5440006	2.7541459	20.366444	-3.299501	7.2357e-10	-0.011030878	8.138021e-09	-0.01654961	0.14296526	-0.075456746	12.519824	-4.7312145	1.6067742	0.016196609	1.7962086	0.0	1.0454615	0.009576381	6090000	37943.997066259384
203	22.349792	3.1538901	26.440351	10.335557	29.4	27.976894	107.0	0.0	1000.0	165145.0	0.026984477124183007	2.2497118	0.51501215	3.1023064	-0.24704032	2.8978279	3.1046681	26.91107	-2.494418	3.631606e-08	-0.011370304	5.493164e-08	-0.016608525	0.1453065	-0.07812132	14.634848	-5.7185097	1.6229708	0.016259074	1.7753752	0.0	1.0405214	0.009687808	6120000	38134.32324266434
204	22.333263	4.6784754	26.623926	0.09967917	31.966667	29.163313	108.0	0.0	1000.0	166104.0	0.02700878048780488	2.2780182	0.5212452	3.3891594	0.2960637	2.931173	3.0975637	23.392105	-3.5741186	0.0	-0.011238475	0.0	-0.016848959	0.13956219	-0.07708671	14.8973055	-6.5037203	1.6392299	0.017249107	1.6589086	0.0	1.0466523	0.009700936	6150000	38315.20492076874
205	21.645393	4.0001135	26.453323	9.615239	27.566668	33.77048	139.0	0.0	1000.0	166931.0	0.02701148867313916	2.2080104	0.635572	3.1343632	-0.3365793	2.9992	3.0561557	26.306778	-2.57598	-2.2356152e-08	-0.012374722	-2.8483074e-08	-0.01737861	0.13457787	-0.07532008	16.51066	-8.780119	1.656479	0.016564846	1.5281771	0.0	1.0404897	0.009492332	6180000	38490.72396445274
206	21.578817	4.2511888	27.798706	10.694217	32.8	23.591522	91.0	0.0	1000.0	167915.0	0.027039452495974236	2.1790035	0.6201622	3.3970504	-0.44412458	2.942649	3.5874019	27.464193	-2.1525235	1.0684793e-08	-0.013652326	1.2207031e-08	-0.02085529	0.17102544	-0.09727549	16.283184	-7.7336473	1.6730438	0.017857313	1.4463918	0.0	1.0371099	0.009809977	6210000	38666.61484670639
207	20.638815	7.009937	28.031319	0.37235826	46.133335	146.84839	829.0	0.0	1000.0	169299.0	0.02713125	2.1015706	0.7137471	3.5400932	-0.53506285	3.2699916	3.7541752	23.948046	-1.2144082	9.6226394e-08	-0.020563355	1.6276041e-07	-0.030775553	0.23701032	-0.16037229	177.7914	-164.01474	1.6909012	0.02379024	0.928539	0.0	1.0197476	0.009745409	6240000	38836.31281065941
208	21.963257	4.5505476	26.576313	1.3940672	40.333332	97.44343	548.0	0.0	1000.0	170509.0	0.027194417862838917	2.2070823	0.62611973	3.314005	-0.94015914	2.032235	2.1918776	45.523735	-4.06001	1.06552225e-08	-0.020295272	1.6276042e-08	-0.030372998	0.14086136	-0.08034134	164.86008	-106.22763	1.7146914	0.027125835	0.9531175	0.0	1.026509	0.009704344	6270000	38999.830984830856
209	22.81615	4.1370535	27.369762	3.9862022	24.033333	25.397484	103.0	0.0	1000.0	171230.0	0.02717936507936508	2.2698824	0.5989406	3.5689318	-0.4453582	2.8181572	2.8405597	45.406868	-3.9116042	-1.1799587e-08	-0.012272833	-2.4414062e-08	-0.017875208	0.12774429	-0.0713968	15.7520275	-7.0177174	1.7418172	0.024252772	1.5928802	0.0	1.0150788	0.009798989	6300000	39166.02468299866
210	21.508904	5.6618247	26.942755	4.2525597	32.2	72.92161	409.0	0.0	1000.0	172196.0	0.027203159557661928	2.2048533	0.68204665	3.3691235	-0.21008985	2.6120276	2.6127992	27.55587	-2.6447463	-3.1270158e-08	-0.017291231	-6.510417e-08	-0.025502637	0.17126374	-0.10313799	100.04666	-88.15834	1.76607	0.024661422	1.152363	0.0	1.0070053	0.009891536	6330000	39343.86623048782
211	22.68061	2.4972095	25.560257	16.300472	35.9	33.28398	136.0	0.0	1000.0	173273.0	0.027244182389937106	2.3016934	0.4999438	3.2891362	-0.4866383	2.4831495	3.5856993	64.68984	-10.869027	-1.226642e-08	-0.01968828	-1.6276042e-08	-0.029149653	0.11640181	-0.06180307	37.706085	-19.96044	1.7907314	0.026405096	1.0452965	0.0	1.0307281	0.00967466	6360000	39527.504157304764
212	23.083996	2.681591	28.333197	17.276632	39.133335	34.04383	156.0	0.0	1000.0	174447.0	0.0273	2.300725	0.49598154	3.6880155	-0.18820025	4.1689577	4.1120615	48.808277	-5.9540296	-1.292922e-08	-0.013798582	-1.2207031e-08	-0.020756124	0.14092207	-0.06985771	25.358517	-11.200098	1.8171365	0.02918303	1.1055526	1.0	1.0381885	0.0064249127	6390000	39713.360144138336
213	22.94793	2.665715	26.719149	16.459019	30.033333	21.72937	91.0	0.0	1000.0	175348.0	0.027312772585669783	2.3345313	0.5150769	3.4210494	-0.3434214	3.6724956	4.2481775	50.96628	-4.704867	0.0	-0.012986595	0.0	-0.019203536	0.12281173	-0.06673374	18.46675	-8.942807	1.8463196	0.028373122	1.2336562	1.0	1.0337988	0.006367313	6420000	39898.38471746445
214	21.824745	4.011804	26.45023	10.391827	31.333334	36.58992	178.0	0.0	1000.0	176288.0	0.027331472868217053	2.2225704	0.5673985	3.3768742	-0.15364876	3.2270718	2.971575	24.908417	-3.9479997	-5.1301697e-08	-0.016403014	-8.138021e-08	-0.024149934	0.15050435	-0.090205014	44.503403	-24.22095	1.8746927	0.028133988	1.1980548	0.0	1.0389829	0.00977665	6450000	40087.27368950844
215	21.200434	4.4935255	26.351116	5.6187315	32.766666	27.603966	102.0	0.0	1000.0	177271.0	0.027356635802469137	2.193187	0.64729595	3.2214937	-0.6581297	2.9714513	3.4609785	27.337555	-5.668609	2.4706296e-08	-0.014341584	3.6621095e-08	-0.020606577	0.14230004	-0.086342625	17.864237	-8.9639845	1.9028267	0.028468847	1.3597375	0.0	1.0420653	0.009534875	6480000	40280.65099000931
216	23.185118	3.2883847	29.891489	14.08494	28.633333	27.724216	108.0	0.0	1000.0	178130.0	0.02736251920122888	2.2486088	0.52919096	3.098512	-0.07793843	3.020923	3.3276272	27.972889	-5.7076926	-6.702209e-10	-0.014165259	-1.0172526e-09	-0.020652253	0.1514931	-0.08578207	17.252174	-6.937977	1.9312955	0.027210593	1.4422456	0.0	1.0366473	0.009675346	6510000	40479.129095077515
217	21.656384	4.673565	26.15949	8.558067	29.4	27.22205	111.0	0.0	1000.0	179012.0	0.027371865443425077	2.2307801	0.6373464	3.4233758	-0.21622619	3.2135928	3.52892	29.514479	-3.887878	1.0115458e-08	-0.015176064	1.4241537e-08	-0.021963257	0.17693083	-0.10919024	15.61951	-7.440295	1.9585061	0.02636683	1.2902125	0.0	1.0529149	0.009856353	6540000	40674.833426237106
218	22.325706	4.0584497	27.666094	8.90591	28.933332	22.5284	89.0	0.0	1000.0	179880.0	0.027378995433789955	2.2253149	0.5493487	3.2643194	-0.14542457	3.1964579	3.2512672	27.197626	-6.585744	-7.882419e-09	-0.013140521	-8.138021e-09	-0.018729167	0.15986495	-0.09092064	13.476644	-4.9746904	1.9848729	0.025425553	1.5005791	0.0	1.0482907	0.009758764	6570000	40860.91205739975
219	22.126959	4.8922343	26.413765	3.8064296	30.466667	27.356577	87.0	0.0	1000.0	180794.0	0.027393030303030304	2.2168446	0.6594861	3.3064277	-0.31919396	2.957567	3.1239738	26.052671	-4.9216666	3.3792416e-10	-0.01281078	0.0	-0.018001307	0.12324111	-0.070304565	13.628348	-5.4734735	2.0102985	0.025175571	1.5930495	0.0	1.0563941	0.009639759	6600000	41049.11259889603
220	21.169764	4.8177066	26.774157	5.616354	22.866667	20.29242	71.0	0.0	1000.0	181480.0	0.027372549019607843	2.2151256	0.5796883	3.2124002	-0.17161885	2.9292614	3.2005448	30.113674	-7.28993	-9.621164e-09	-0.014502621	-2.0345052e-08	-0.020562585	0.16475879	-0.09989081	12.974401	-6.106524	2.035474	0.021946192	1.3598088	0.0	1.0598481	0.009809895	6630000	41234.64553642273
221	21.558533	4.329552	26.106157	6.598398	32.766666	24.853817	106.0	0.0	1000.0	182463.0	0.027396846846846845	2.134428	0.6774673	3.1677454	-0.5483661	3.049217	3.47963	26.743431	-3.6664417	5.4762928e-09	-0.01639255	8.138021e-09	-0.023614347	0.16530578	-0.09506774	17.819368	-8.34762	2.0574203	0.022940636	1.2087326	0.0	1.0402118	0.0099756615	6660000	41413.73112463951
222	20.79906	5.2563405	28.13634	7.5116706	32.366665	25.575357	112.0	0.0	1000.0	183434.0	0.02741913303437967	2.1180155	0.7284594	3.1991735	-0.37624303	3.1424558	3.5491533	24.097008	-4.994048	1.0827112e-08	-0.012704399	1.6276042e-08	-0.018330578	0.19885582	-0.10568612	26.106739	-15.53524	2.080361	0.023697615	1.3166624	1.0	1.0406525	0.0064238296	6690000	41588.3804807663
223	21.864576	3.7464454	26.583145	11.158448	31.433332	25.368856	105.0	0.0	1000.0	184377.0	0.02743705357142857	2.199362	0.62458503	3.469545	-0.79931045	3.4493732	3.4970648	23.28975	-2.588027	8.410835e-09	-0.014851385	1.6276042e-08	-0.020574406	0.1473012	-0.08771289	19.242691	-10.28727	2.1040585	0.02402544	1.3892715	0.0	1.0444758	0.009601922	6720000	41764.55157804489
224	21.461714	4.222472	26.283007	7.4024577	34.366665	57.513756	310.0	0.0	1000.0	185408.0	0.02746785185185185	2.2210028	0.5761505	3.6463292	-0.6916192	3.0610301	3.034257	21.428638	-3.2303944	2.931613e-08	-0.017849723	4.8828124e-08	-0.024468897	0.16412477	-0.10385783	75.93289	-44.55133	2.128084	0.025498867	1.1633514	0.0	1.0506738	0.009675173	6750000	41930.52260375023
225	20.102438	5.5942073	27.76702	3.6724136	34.0	28.041636	91.0	0.0	1000.0	186428.0	0.027496755162241888	2.0629344	0.72105795	3.2684731	-0.3198964	3.1265223	3.4158647	23.398205	-4.433715	2.7142146e-08	-0.015872814	4.0690104e-08	-0.022425212	0.18459743	-0.10198337	18.306337	-8.379553	2.1535828	0.026701927	1.2549673	0.0	1.0624537	0.009924904	6780000	42095.16565847397
226	21.22367	3.676896	26.138008	8.411911	22.433332	21.631277	83.0	0.0	1000.0	187101.0	0.02747444933920705	2.124243	0.6677289	3.290601	-0.8675582	3.1575732	2.9561386	21.826506	-3.0562246	2.3276082e-08	-0.012541012	3.2552084e-08	-0.017066915	0.18502592	-0.106800914	12.242231	-5.226507	2.1802847	0.023116112	1.5530716	0.0	1.0481883	0.009897791	6810000	42264.8092713356
227	23.094553	2.9127665	27.474136	15.944699	38.7	42.816006	206.0	0.0	1000.0	188262.0	0.027523684210526315	2.1988091	0.5595116	3.5625887	-0.32911927	2.6033862	3.0548723	22.566744	-3.4571822	-2.0603414e-08	-0.017662285	-2.4414062e-08	-0.024190951	0.1473617	-0.08521923	51.973595	-15.530643	2.2034009	0.026443958	1.0974145	0.0	1.0394073	0.0098920725	6840000	42443.47353935242
228	21.669353	4.8302813	29.327524	7.6208405	25.233334	20.926352	65.0	0.0	1000.0	189019.0	0.0275136826783115	2.2556832	0.6453836	3.4436202	-0.41695657	3.2481735	2.7145553	22.354362	-4.053227	-3.1495402e-09	-0.01331722	0.0	-0.018507252	0.20757443	-0.13004945	15.163502	-7.4527636	2.2298448	0.024026632	1.4357196	0.0	1.0206544	0.009476532	6870000	42628.26717853546
229	20.312086	5.628435	26.542278	-0.7782598	43.833332	62.720055	336.0	0.0	1000.0	190334.0	0.02758463768115942	2.0425985	0.78659266	3.386503	-0.46023077	3.1362135	3.5948484	24.975246	-5.1467075	-4.064169e-09	-0.02305215	0.0	-0.03369733	0.1736523	-0.09491194	103.967926	-58.1008	2.2538714	0.029321432	0.8238749	0.0	0.99741304	0.009853266	6900000	42812.22460079193
230	21.53437	4.087617	26.17368	6.560654	31.0	27.778889	108.0	0.0	1000.0	191264.0	0.0275994227994228	2.195851	0.58526975	3.0995293	-0.25341746	4.439335	5.273863	43.1364	-4.338293	2.0158627e-08	-0.018684464	3.2552084e-08	-0.025617845	0.121863626	-0.06383629	29.580975	-19.045128	2.2831929	0.028997898	1.0622779	0.0	0.9901015	0.009784127	6930000	42999.34225606918
231	20.510168	5.4384594	26.051739	1.479929	22.266666	22.414183	78.0	0.0	1000.0	191932.0	0.027576436781609197	2.0898001	0.6999373	3.179525	-0.4468574	3.511846	3.5457249	26.050686	-5.0774655	-3.9000167e-08	-0.014579631	-4.8828124e-08	-0.020455193	0.15610324	-0.089143634	20.628092	-10.259398	2.3121908	0.025101423	1.3199368	0.0	0.987602	0.009891186	6960000	43183.89105176926
232	22.319834	3.4035351	27.05966	10.296107	21.466667	25.54047	113.0	0.0	1000.0	192576.0	0.027550214592274677	2.2289264	0.48564288	3.2352858	-0.3194774	2.1669178	2.4894586	21.856707	-5.690701	4.126824e-08	-0.015080846	5.6966147e-08	-0.020387858	0.1304797	-0.06972218	16.215027	-8.07705	2.3372922	0.021223307	1.3118438	0.0	0.9840988	0.009642453	6990000	43368.8051006794
233	19.990595	5.8400493	27.113873	6.6257486	29.833334	28.039354	91.0	0.0	1000.0	193471.0	0.02755997150997151	2.0868387	0.7743446	3.2000263	-0.35700825	2.5645406	3.8887708	28.819391	-4.7017245	-8.687194e-10	-0.015409905	-8.138021e-09	-0.021225665	0.15630615	-0.092404865	17.304798	-9.160613	2.3585155	0.02120328	1.3310114	0.0	0.9798625	0.009716222	7020000	43554.41145658493
234	20.704296	5.055672	27.57285	8.048289	39.5	63.931084	357.0	0.0	1000.0	194656.0	0.027610780141843972	2.056907	0.66636515	3.1301036	-0.5660249	2.9852986	3.3799374	25.337257	-4.3305583	7.237331e-08	-0.018646514	9.765625e-08	-0.026045475	0.1876249	-0.10845446	59.8362	-48.249687	2.3797188	0.025164366	1.057391	0.0	0.9904023	0.009628782	7050000	43739.80822086334
235	21.244598	5.0045676	28.340693	5.71072	24.666666	22.133434	77.0	0.0	1000.0	195396.0	0.027598305084745763	2.137439	0.6180243	3.1471999	-0.4098112	3.7164834	7.2837644	71.376465	-6.350268	1.6574806e-08	-0.026859766	1.6276042e-08	-0.03764956	0.19313483	-0.12697324	56.412407	-46.644264	2.4048831	0.022615671	0.79519486	0.0	0.99687535	0.009703139	7080000	43939.922587394714
236	21.462255	4.231299	26.854103	8.908525	28.066668	28.20867	113.0	0.0	1000.0	196238.0	0.02760028129395218	2.1785831	0.61826783	3.3451078	-0.19751716	2.5519176	2.577523	21.639023	-4.0744953	-4.7486646e-09	-0.013123584	0.0	-0.017880209	0.16457179	-0.0896693	17.203865	-7.8986816	2.4274988	0.02173829	1.4899431	0.0	1.0108442	0.0096495915	7110000	44138.949791908264
237	21.271664	4.3894234	27.027067	8.351545	33.933334	29.618614	114.0	0.0	1000.0	197256.0	0.027626890756302522	2.129286	0.6609127	3.329115	-0.39585677	3.078447	3.8772428	32.96385	-2.9120808	1.4711611e-08	-0.011735319	2.2379558e-08	-0.016034994	0.13716097	-0.07479044	21.464663	-10.93324	2.449237	0.023406982	1.3903369	1.0	1.0184796	0.006404181	7140000	44325.8733124733
238	20.933416	6.110496	26.575613	-0.06606927	16.133333	18.367968	63.0	0.0	1000.0	197740.0	0.027578800557880055	2.084081	0.7545902	3.4813828	-0.568886	2.6529167	3.3431728	35.524178	-4.202978	3.7921044e-09	-0.012774777	2.0345052e-09	-0.01675297	0.15861195	-0.08555202	12.727882	-7.118106	2.472644	0.017354488	1.5205586	0.0	1.0192289	0.009890643	7170000	44500.67405819893
239	19.435215	6.069327	26.904259	2.7831168	34.3	47.88399	246.0	0.0	1000.0	198769.0	0.027606805555555555	2.0170355	0.807795	3.1258276	-0.66779554	2.2780912	3.173825	22.044556	-3.7829552	-5.342179e-08	-0.016513536	-7.324219e-08	-0.022344109	0.171461	-0.09894356	43.23402	-28.263443	2.4899986	0.019615412	1.1597707	0.0	1.0232186	0.009497518	7200000	44676.92256951332
240	22.315115	3.8844795	26.553928	6.600132	31.833334	32.195324	149.0	0.0	1000.0	199724.0	0.027624343015214384	2.1824653	0.5309217	3.161728	-0.7159395	3.2099636	4.110498	37.296715	-4.2938256	-1.7725238e-09	-0.02048877	-1.2207031e-08	-0.027912194	0.19189781	-0.1265333	28.63556	-12.07951	2.509614	0.020629644	0.9323648	0.0	1.0063542	0.009682544	7230000	44844.37734556198
241	21.680437	4.422101	27.32072	3.0707445	19.666666	19.203009	78.0	0.0	1000.0	200314.0	0.02759146005509642	2.1644166	0.6882084	3.3349845	-0.5057582	2.9180412	2.8982174	27.60454	-2.8498485	-2.4448921e-08	-0.01214786	-2.8483074e-08	-0.01593377	0.13116513	-0.06756383	11.271625	-5.625335	2.5302436	0.016342878	1.5919659	0.0	0.9910215	0.009869191	7260000	45007.77830839157
242	21.068329	4.841398	28.944395	3.8256907	25.966667	29.304703	129.0	0.0	1000.0	201093.0	0.02758477366255144	2.135006	0.6901343	3.5378149	-0.20523064	2.1579032	2.6907964	19.859917	-4.3894362	1.2834132e-08	-0.012249676	1.6276042e-08	-0.01594057	0.14819102	-0.08166552	14.009579	-5.837697	2.5465865	0.015177965	1.629461	0.0	0.9972227	0.009758709	7290000	45177.11299991608
243	20.08772	4.8056407	26.494164	5.2674127	26.433332	27.62328	113.0	0.0	1000.0	201886.0	0.027580054644808744	2.040867	0.72056615	3.588768	-0.7641469	2.7335808	3.2878687	22.037458	-3.21214	-2.8052987e-08	-0.015521869	-3.6621095e-08	-0.021063799	0.15040964	-0.0820915	21.398838	-8.911889	2.5617645	0.014327288	1.2045394	0.0	0.99887896	0.009662864	7320000	45355.49957203865
244	21.30987	3.9046595	26.114391	3.8054135	35.266666	29.086004	97.0	0.0	1000.0	202944.0	0.02761142857142857	2.147376	0.5378517	3.540272	-0.3296717	3.0076432	3.3706667	24.00694	-3.8319793	1.5707123e-08	-0.015517161	1.6276042e-08	-0.020949798	0.16626751	-0.09966994	21.536694	-8.945831	2.5760918	0.017353296	1.2959948	0.0	0.99208814	0.0097250305	7350000	45539.81875658035
245	20.604836	5.5559273	25.529844	4.544101	25.8	27.214457	109.0	0.0	1000.0	203718.0	0.027604065040650407	2.0927525	0.69502884	3.5209844	-0.63982207	3.1024077	3.3091648	26.115076	-2.6160076	-1.0508518e-08	-0.015285379	-1.2207031e-08	-0.020242598	0.1801671	-0.10221267	21.736263	-11.967411	2.593445	0.016021729	1.2313291	0.0	0.9926527	0.009562309	7380000	45724.73915910721
246	20.525316	5.5191064	27.90631	6.986498	35.833332	68.90287	388.0	0.0	1000.0	204793.0	0.027637381916329286	2.0613194	0.7819448	3.384096	-0.4694114	2.7660642	3.2194839	27.737928	-4.384047	1.1273162e-09	-0.019562703	0.0	-0.026910758	0.15171263	-0.08824483	107.710815	-88.83263	2.6094668	0.01914668	0.9930546	0.0	0.9919642	0.009857407	7410000	45913.59500217438
247	21.052422	4.5431952	26.614141	8.201844	27.466667	29.937416	115.0	0.0	1000.0	205617.0	0.027636693548387097	2.1367533	0.651544	3.3979197	-0.21119082	3.1565306	3.79129	45.11132	-8.0105095	7.92979e-09	-0.016779372	1.0172526e-08	-0.02255626	0.18367565	-0.10766135	16.233658	-8.626974	2.6286135	0.018370152	1.2368284	0.0	0.99208224	0.009833487	7440000	46097.85733318329
248	20.991585	4.8396816	27.03825	2.7043304	24.266666	20.969713	69.0	0.0	1000.0	206345.0	0.027623159303882195	2.1104457	0.7088333	3.2812977	-0.440578	2.8058786	3.185862	22.944523	-5.2076025	2.2314388e-09	-0.014086835	0.0	-0.01935083	0.17445774	-0.09553241	12.206298	-5.166041	2.6469836	0.016271591	1.5075318	0.0	0.99026895	0.0096790055	7470000	46281.781482458115
249	20.284449	5.450911	26.047087	2.3964088	25.366667	29.534706	92.0	0.0	1000.0	207106.0	0.027614133333333332	2.0317633	0.7369456	3.3349662	-0.48354653	2.455252	3.0860171	22.728535	-3.3839774	2.986016e-08	-0.011754937	4.0690104e-08	-0.0154369185	0.14805163	-0.08498787	13.057815	-4.498578	2.6632552	0.014855623	1.6786842	0.0	0.9856105	0.009889109	7500000	46466.52985954285
250	21.642292	5.378238	26.459885	4.1331387	18.4	19.22949	58.0	0.0	1000.0	207658.0	0.02757742363877822	2.133554	0.76247454	3.2500331	-0.8276325	2.2703397	2.7486298	22.247076	-2.7610846	-1.9704e-10	-0.0119727515	-4.0690105e-09	-0.015754793	0.12955697	-0.078199804	9.323506	-3.391398	2.6781108	0.010495663	1.6765176	0.0	0.98987263	0.009632803	7530000	46651.96856832504
251	20.87884	4.60339	26.369755	4.1828284	32.433334	27.115412	113.0	0.0	1000.0	208631.0	0.027596693121693123	2.131052	0.6786448	3.208786	-0.2888659	2.4628904	3.1437237	21.330454	-3.5478563	2.266022e-08	-0.013011429	3.86556e-08	-0.017274294	0.1609869	-0.09272164	14.486737	-5.8725348	2.6886065	0.01274395	1.5126379	0.0	0.9996789	0.00978458	7560000	46841.56668686867
